"component","singular_value","squared_singular_value","explained_energy","cumulative_energy","next_gap","next_gap_ratio"
275,15.7128423638293,246.893415150549,0.000855403547648008,0.888261602036739,0.0367855504641597,1.00234660737085
276,15.6760568133652,245.738757215852,0.000851403042032832,0.889113005078771,0.0113573439975312,1.0007250278896
277,15.6646994693676,245.382809465606,0.000850169801493986,0.889963174880265,0.0469062390415793,1.00300338455951
278,15.617793230326,243.915465385218,0.00084508594240759,0.890808260822673,0.0711297636378436,1.00457524302821
279,15.5466634666882,241.698744946457,0.000837405743539981,0.891645666566213,0.022365207999,1.00144065822663
280,15.5242982586892,241.00383642474,0.000834998116692561,0.892480664682906,0.0500259099188849,1.00323284409059
281,15.4742723487703,239.453104723917,0.000829625347242532,0.893310290030148,0.0407097824799809,1.00263774370338
282,15.4335625662903,238.194853487598,0.000825265925300381,0.894135555955448,0.0138841885073688,1.00090042011041
283,15.419678377783,237.766481274267,0.000823781758090925,0.894959337713539,0.0387532606395009,1.00251956630335
284,15.3809251171435,236.572857459175,0.000819646248663244,0.895778983962203,0.0289401712659565,1.00188510940885
285,15.3519849458775,235.68344177845,0.000816564719217989,0.896595548681421,0.00690136216583781,1.00044974418863
286,15.3450835837117,235.471590191097,0.000815830723946039,0.897411379405367,0.0691273367669965,1.00452523793925
287,15.2759562469447,233.354839258568,0.000808496886159929,0.898219876291527,0.0229865221022081,1.00150701945371
288,15.2529697248425,232.653085426961,0.00080606554259102,0.899025941834118,0.0285118004262674,1.00187276292974
289,15.2244579244162,231.784119092319,0.000803054863326909,0.899828996697445,0.0288884093679282,1.00190110738129
290,15.1955695150483,230.905332886664,0.000800010161476587,0.900629006858921,0.0825131307706588,1.00545972493403
291,15.1130563842776,228.404473274354,0.000791345514899297,0.90142035237382,0.00870066490949561,1.00057603681158
292,15.1043557193681,228.141561697208,0.000790434613749215,0.90221078698757,0.0459096480185917,1.00304876398276
293,15.0584460713495,226.756798083742,0.000785636868508052,0.902996423856078,0.0277211208618837,1.0018442969952
294,15.0307249504876,225.922692537212,0.000782746970277352,0.903779170826355,0.0305598626773254,1.00203730175624
295,15.0001650878103,225.004952661563,0.000779567306919507,0.904558738133275,0.0493287554871245,1.00329939773205
296,14.9508363323232,223.527507035915,0.00077444844933934,0.905333186582614,0.0611797883661698,1.00410887841406
297,14.889656543957,221.701871997002,0.000768123231276945,0.906101309813891,0.0195595551706038,1.00131536164057
298,14.8700969887864,221.119784455915,0.000766106491594422,0.906867416305485,0.0155116993616708,1.00104423644682
299,14.8545852894247,220.658704120794,0.000764509001624216,0.90763192530711,0.0573942599861148,1.00387872670373
300,14.7971910294386,218.956862361699,0.000758612686093169,0.908390537993203,0.0223786705936053,1.00151465007136
301,14.774812358845,218.29508023908,0.00075631983119822,0.909146857824401,0.0140849718148779,1.00095421935827
302,14.7607273870301,217.879072994222,0.000754878504490978,0.909901736328892,0.0227260707618715,1.00154200493501
303,14.7380013162683,217.208682798325,0.000752555825485835,0.910654292154378,0.0489093506636831,1.00332963744649
304,14.6890919656046,215.769422773989,0.00074756926831073,0.911401861422688,0.043998905553055,1.00300434455231
305,14.6450930600515,214.47875073757,0.000743097519081897,0.91214495894177,0.0152779794164015,1.00104430434234
306,14.6298150806351,214.031489293579,0.000741547906972225,0.912886506848743,0.0168547083922874,1.00115340820497
307,14.6129603722428,213.53861084074,0.000739840247102637,0.913626347095845,0.0379297799733571,1.00260238081376
308,14.5750305922695,212.431516765592,0.000736004534437378,0.914362351630282,0.05359680249882,1.00369087538288
309,14.5214337897707,210.872039310693,0.000730601463858993,0.915092953094141,0.00874095077014481,1.00060229695944
310,14.5126928390005,210.618253439177,0.000729722180243002,0.915822675274384,0.0493933946071063,1.00341508483573
311,14.4632994443934,209.187030818191,0.000724763469996643,0.916547438744381,0.0224404809190535,1.00155395748797
312,14.4408589634744,208.538407602958,0.000722516206338117,0.917269954950719,0.0194170868070014,1.00134640398464
313,14.4214418766674,207.977985802095,0.00072057453123777,0.917990529481957,0.0930947651761134,1.00649724385177
314,14.3283471114913,205.30153094738,0.000711301505562107,0.918701830987519,0.0273649827717666,1.0019135037388
315,14.3009821287195,204.518089845954,0.000708587142778782,0.919410418130298,0.0214839891449934,1.00150453390833
316,14.2794981395745,203.904067118111,0.000706459758298264,0.920116877888596,0.025583509227646,1.00179484091852
317,14.2539146303468,203.174082289216,0.000703930603715564,0.920820808492312,0.0663522482713415,1.00467678988712
318,14.1875623820755,201.286926345284,0.000697392236183891,0.921518200728496,0.0439728997834319,1.0031090339435
319,14.1435894822921,200.041123443603,0.000693075943579982,0.922211276672076,0.0275008225741473,1.00194818998641
320,14.1160886597179,199.263959049017,0.000690383327497738,0.922901659999573,0.0296543899658168,1.00210517363003
321,14.0864342697521,198.427630436047,0.000687485727081387,0.923589145726655,0.0311566796126783,1.00221672460134
322,14.0552775901394,197.550828135876,0.000684447898803566,0.924273593625458,0.0112384803528158,1.00080023134833
323,14.0440391097866,197.235034517216,0.000683353778972297,0.924956947404431,0.05632909646501,1.00402704205416
324,13.9877100133216,195.656031416777,0.000677883058527854,0.925634830462959,0.0434996687656071,1.00311955052963
325,13.944210344556,194.441002133222,0.000673673386273066,0.926308503849232,0.00408995334827189,1.00029339440647
326,13.9401203912077,194.326956521365,0.000673278256168374,0.9269817821054,0.0269019591908872,1.00193355400279
327,13.9132184320168,193.577647137013,0.000670682148429858,0.92765246425383,0.0721583511717494,1.00521335437823
328,13.8410600808451,191.574944161563,0.000663743448873857,0.928316207702704,0.0423987264492727,1.00307266954093
329,13.7986613543958,190.403055173297,0.000659683243390442,0.928975890946094,0.0432880609597923,1.00314699281774
330,13.755373293436,189.210294441773,0.0006555507242602,0.929631441670354,0.0123641630688009,1.00089966927559
331,13.7430091303672,188.870299957357,0.000654372756480164,0.930285814426835,0.0378555662014843,1.00276214097305
332,13.7051535641657,187.831234217365,0.000650772739364735,0.930936587166199,0.0283491360758585,1.00207278946079
333,13.6768044280899,187.054979364219,0.000648083274540997,0.93158467044074,0.0264929585250169,1.00194083179597
334,13.6503114695649,186.331003216134,0.000645574938038354,0.932230245378779,0.0225162807108603,1.00165223210349
335,13.627795188854,185.716801709352,0.000643446934148289,0.932873692312927,0.0765915174298986,1.00565200843313
336,13.5512036714241,183.635120944418,0.000636234602825846,0.933509926915753,0.0146899504237457,1.00108520928849
337,13.5365137210004,183.237203718831,0.000634855952017237,0.93414478286777,0.0371865069167487,1.00275469335079
338,13.4993272140836,182.231835232898,0.00063137268467681,0.934776155552447,0.0397957434403757,1.00295669604304
339,13.4595314706432,181.158987409236,0.000627655623879997,0.935403811176327,0.0269347464510261,1.00200517792681
340,13.4325967241922,180.434654754779,0.000625146052201378,0.936028957228529,0.0292134905481642,1.00217956093912
341,13.403383233644,179.65068210793,0.000622429847789994,0.936651387076319,0.0737076627196771,1.00552959164891
342,13.3296755709244,177.680250826098,0.000615602958916314,0.937266990035235,0.0208223933939369,1.00156455204037
343,13.3088531775304,177.125572901062,0.00061368118443485,0.93788067121967,0.0101003545128631,1.00075949637137
344,13.2987528230176,176.856826647718,0.000612750068072806,0.938493421287742,0.0396821747874174,1.00299283229121
345,13.2590706482301,175.802954454758,0.000609098751523616,0.939102520039266,0.0203511732410018,1.00153724635373
346,13.2387194749891,175.263693337457,0.00060723039115213,0.939709750430418,0.0571323962595223,1.00433425777323
347,13.1815870787296,173.754237914132,0.000602000630271948,0.94031175106069,0.0344018986470811,1.00261667407706
348,13.1471851800825,172.848478159382,0.000598862474047501,0.940910613534738,0.0195866355575607,1.00149201969356
349,13.127598544525,172.333843546214,0.000597079436320158,0.941507692971058,0.0172672962906155,1.00131707551576
350,13.1103312482344,171.88078543843,0.00059550974069886,0.942103202711757,0.0277722228091708,1.00212284330269
351,13.0825590254252,171.153350653734,0.000592989421170969,0.942696192132928,0.0478354236471219,1.00366984564526
352,13.0347236017781,169.90401937475,0.000588660903913517,0.943284853036841,0.0846943571844907,1.0065400900326
353,12.9500292445936,167.703257435829,0.000581035995938818,0.94386588903278,0.00688091795113444,1.00053162629196
354,12.9431483266424,167.525088605467,0.00058041870021435,0.944446307732994,0.0168261997301862,1.001301700481
355,12.9263221269123,167.089803728702,0.000578910582925779,0.94502521831592,0.0172159254388298,1.00133362644711
356,12.9091062014734,166.64502292092,0.000577369565395318,0.945602587881315,0.0357647968725328,1.00277820619748
357,12.8733414046009,165.722918919412,0.000574174781793215,0.946176762663109,0.0308767912513481,1.00240427302554
358,12.8424646133496,164.928897345135,0.000571423761191345,0.9467481864243,0.0484900477025647,1.00379006910275
359,12.793974565647,163.685785186422,0.00056711679111667,0.947315303215417,0.0139721840581171,1.00109328493383
360,12.7800023815889,163.328460873417,0.000565878781245816,0.947881181996662,0.0539698270627564,1.00424089965443
361,12.7260325545261,161.951904578858,0.000561109471634278,0.948442291468297,0.0236833726236352,1.00186448760654
362,12.7023491819025,161.349674738979,0.000559022945587326,0.949001314413884,0.0563393418052112,1.00445510817385
363,12.6460098400973,159.921564875837,0.000554075020011354,0.949555389433895,0.0223688502724624,1.00177198086436
364,12.6236409898248,159.356311839985,0.000552116606289012,0.950107506040184,0.0184700905131567,1.00146527886537
365,12.6051708993116,158.890333400853,0.000550502146017896,0.950658008186202,0.0116362511563217,1.00092398611521
366,12.5935346481553,158.597114934289,0.000549486241578394,0.951207494427781,0.0281927016305978,1.00224368757735
367,12.5653419465247,157.887818233094,0.000547028764475705,0.951754523192256,0.0658769268841972,1.00527037971471
368,12.4994650196405,156.236625777217,0.000541307931930434,0.952295831124187,0.0177557111090607,1.00142253842564
369,12.4817093085315,155.793067262681,0.000539771149239441,0.952835602273426,0.0670115737069228,1.00539776119711
370,12.4146977348245,154.124719847058,0.000533990880465713,0.953369593153892,0.00999263686711771,1.00080555215043
371,12.4047050979574,153.876708567291,0.000533131603889058,0.953902724757781,0.0766472559869165,1.00621730178179
372,12.3280578419705,151.981010154971,0.000526563639546304,0.954429288397327,0.0140034435220251,1.00113719194905
373,12.3140543984485,151.635935727949,0.000525368071455121,0.954954656468782,0.0670743214224085,1.00547680497564
374,12.2469800770261,149.988521007074,0.000519660327504864,0.955474316796287,0.0347753125861665,1.00284758675906
375,12.2122047644399,149.137945208609,0.000516713365330491,0.955991030161618,0.0256997070314036,1.00210886607032
376,12.1865050574085,148.510905514243,0.000514540881391422,0.956505571043009,0.0551918327706069,1.00454953488947
377,12.1313132246379,147.168760554274,0.000509890795606367,0.957015461838616,0.0644382342522096,1.00534009296554
378,12.0668749903857,145.609472033596,0.000504488379622198,0.957519950218238,0.00238499465040043,1.00019768715058
379,12.0644899957353,145.551918857197,0.000504288977012615,0.95802423919525,0.01974281315991,1.00163912225476
380,12.0447471825754,145.075934692158,0.000502639850229907,0.95852687904548,0.0341652972270836,1.00284459966663
381,12.0105818853483,144.254077224657,0.000499792387518386,0.959026671432999,0.0233414994981782,1.00194719541336
382,11.9872403858501,143.693932068156,0.000497851670898722,0.959524523103897,0.00685652582551555,1.00057231269929
383,11.9803838600246,143.529597433538,0.000497282306060182,0.960021805409958,0.0768045152146062,1.00645222020955
384,11.90357934481,141.695201218187,0.000490926733436074,0.960512732143394,0.0329968467574826,1.00277971588697
385,11.8705824980525,140.910728843071,0.000488208797632492,0.961000940941026,0.0487269688672747,1.00412176994948
386,11.8218555291852,139.756268152928,0.000484208975404076,0.96148514991643,0.00651201947733249,1.00055114939925
387,11.8153435097079,139.602342252397,0.000483675673366399,0.961968825589797,0.0348701626363148,1.00295999673434
388,11.7804733470716,138.779552281064,0.000480824979839324,0.962449650569636,0.0290496564163796,1.00247201166268
389,11.7514236906552,138.095958757293,0.000478456555695541,0.962928107125332,0.0569863821374259,1.00487294776431
390,11.6944373085178,136.759863962853,0.000473827431721291,0.963401934557053,0.0466356976392408,1.00400381970755
391,11.6478016108785,135.671282366385,0.000470055858635978,0.963871990415689,0.0229555931964871,1.00197470084004
392,11.6248460176821,135.137044934818,0.000468204903664296,0.964340195319353,0.0252512297500047,1.00217690619471
393,11.5995947879321,134.550599244221,0.000466173064443576,0.964806368383797,0.0206731214799465,1.0017854099091
394,11.5789216664521,134.071426957834,0.000464512891881017,0.965270881275678,0.0527002038309323,1.00457220121979
395,11.5262214626212,132.853781205389,0.000460294154431965,0.96573117543011,0.0302865010745403,1.00263454005053
396,11.4959349615466,132.15652064011,0.000457878378536075,0.966189053808646,0.0279362289280662,1.00243601604599
397,11.4679987326186,131.514994931341,0.000455655705376267,0.966644709514022,0.0682507926618783,1.00598704401372
398,11.3997479399567,129.954253094547,0.000450248254135243,0.967094957768157,0.0217031980147553,1.00190746288198
399,11.3780447419419,129.459902149633,0.00044853549257048,0.967543493260728,0.0224991041723683,1.00198133184349
400,11.3555456377696,128.948416731467,0.000446763365756155,0.967990256626484,0.0793908238199315,1.00704059363585
401,11.2761548139496,127.15166738816,0.000440538227019415,0.968430794853503,0.0137997163496593,1.0012252957956
402,11.2623550976,126.840642344436,0.000439460628713903,0.968870255482217,0.0323831457168815,1.00288363549398
403,11.2299719518831,126.112270040081,0.000436937060992285,0.969307192543209,0.0262955904668409,1.00234705016627
404,11.2036763614163,125.522364011357,0.000434893232851135,0.969742085776061,0.0511511562444635,1.00458650891197
405,11.1525252051718,124.378818451992,0.000430931227919648,0.97017301700398,0.00702720585515415,1.0006304972515
406,11.1454979993166,124.222125652771,0.000430388339498494,0.970603405343479,0.0575554242414285,1.00519081189785
407,11.0879425750752,122.942470548166,0.000425954760273312,0.971029360103752,0.0234572190314211,1.00212004610035
408,11.0644853560438,122.422836194107,0.000424154400107084,0.971453514503859,0.0139945245576403,1.00126641655751
409,11.0504908314861,122.113347616759,0.000423082125146415,0.971876596629005,0.0474787764114009,1.00431507083458
410,11.0030120550747,121.06627428412,0.000419454364386408,0.972296050993392,0.0375460957264835,1.00342403103212
411,10.9654659593483,120.241443705626,0.000416596600834381,0.972712647594226,0.0231620538295054,1.00211674378901
412,10.9423039055188,119.734014760731,0.000414838528350441,0.973127486122577,0.0203193050533823,1.00186040411122
413,10.9219846004654,119.289747612803,0.00041329929048049,0.973540785413057,0.0320035639056844,1.00293880804735
414,10.8899810365597,118.59168697663,0.000410880742605117,0.973951666155662,0.0277941695981934,1.00255880053792
415,10.8621868669615,117.987103532791,0.000408786062103437,0.974360452217766,0.0378756828825608,1.00349913100598
416,10.8243111840789,117.165712609776,0.000405940215813353,0.974766392433579,0.00750252738606427,1.00069359897398
417,10.8168086566929,117.003349515506,0.000405377681706231,0.975171770115285,0.072074293130278,1.00670787110147
418,10.7447343635626,115.449316543523,0.00039999347444989,0.975571763589735,0.0365751268725276,1.00341563158187
419,10.7081592366901,114.664674238311,0.000397274949895058,0.97596903853963,0.045375811324682,1.00425553155443
420,10.6627834253654,113.694950376247,0.000393915179318177,0.976362953718948,0.0273337359567964,1.00257005925984
421,10.6354496894086,113.112790095941,0.000391898187618462,0.976754851906567,0.053885863544556,1.00509242909945
422,10.581563825864,111.969493000834,0.000387937043532971,0.9771427889501,0.0324833084173974,1.00307925495153
423,10.5490805174466,111.283099763572,0.000385558919313345,0.977528347869413,0.0243900299787541,1.00231741066474
424,10.5246904874679,110.769109856997,0.000383778115279865,0.977912125984693,0.0313755453301638,1.00299005085649
425,10.4933149421377,110.109658474891,0.00038149333562541,0.978293619320319,0.0132020623529563,1.00125972520567
426,10.4801128797848,109.83276597303,0.00038053399522233,0.978674153315541,0.052465894098976,1.00503142215794
427,10.4276469856858,108.735821658082,0.000376733448099567,0.97905088676364,0.0404180177922466,1.00389112610468
428,10.3872289678935,107.894525631447,0.000373818637247414,0.979424705400888,0.0503753762278887,1.0048733761953
429,10.3368535916657,106.850542175531,0.000370201581882323,0.97979490698277,0.0357757805366141,1.00347301332856
430,10.301077811129,106.112204070935,0.000367643485978266,0.980162550468748,0.0784313659240077,1.00767231522135
431,10.222646445205,104.502500343663,0.000362066398075249,0.980524616866824,0.0351724553788326,1.00345251977222
432,10.1874739898262,103.784626293385,0.000359579203311478,0.980884196070135,0.0122772594658311,1.00120658693794
433,10.1751967303604,103.534628501536,0.000358713044131326,0.981242909114266,0.0424981460097484,1.00419415870866
434,10.1326985843506,102.671580601301,0.000355722870273505,0.98159863198454,0.0121432473840297,1.00119985978829
435,10.1205553369666,102.425640328603,0.000354870769047365,0.981953502753587,0.0804164058723487,1.00800949134511
436,10.0401389310942,100.804389755674,0.000349253675165522,0.982302756428753,0.032968107669916,1.00329444837623
437,10.0071708234243,100.143467889195,0.000346963800771911,0.982649720229525,0.0172264984011665,1.00172438382444
438,9.98994432502316,99.7989876170624,0.000345770291229757,0.982995490520755,0.0298565360102963,1.00299761775626
439,9.96008778901286,99.2033487648431,0.000343706600762376,0.983339197121517,0.0459761486033958,1.00463744511571
440,9.91411164040946,98.2896096185025,0.00034054079860063,0.983679737920117,0.0609301009245851,1.00618379968748
441,9.85318153948488,97.0851864500456,0.000336367873006242,0.984016105793124,0.0683680417693111,1.00698715839451
442,9.78481349771557,95.7425751850768,0.000331716171629491,0.984347821964753,0.0541960273163209,1.00556963907801
443,9.73061747039925,94.684916355239,0.000328051735643247,0.984675873700396,0.0294566075835903,1.00303640028241
444,9.70116086281566,94.1125220862262,0.00032606857992373,0.98500194228032,0.0411851396989924,1.00426348273324
445,9.65997572311666,93.3151309712033,0.000323305884984143,0.985325248165304,0.0375156628909785,1.00389876005264
446,9.62246006022569,92.5917376106385,0.000320799567646377,0.985646047732951,0.0302374097596925,1.00315228397646
447,9.59222265046599,92.0107353761128,0.000318786588190033,0.985964834321141,0.058980291602829,1.0061868029137
448,9.53324235886316,90.8827098728229,0.000314878355089676,0.98627971267623,0.0531982646633846,1.00561160519242
449,9.48004409419978,89.8712360279721,0.000311373934711712,0.986591086610942,0.0235286078693875,1.00248808431641
450,9.45651548633039,89.4256851432065,0.00030983024912069,0.986900916860063,0.00970423346875826,1.00102724964107
451,9.44681125286163,89.2422428471932,0.000309194682592102,0.987210111542655,0.0758765803867423,1.00809701305566
452,9.37093467247489,87.8144166357921,0.000304247739775047,0.98751435928243,0.0462022735668448,1.00495480959564
453,9.32473239890805,86.9506343112454,0.000301255021381312,0.987815614303811,0.0830568210068474,1.00898720370638
454,9.2416755779012,85.4085674871755,0.000295912272846624,0.988111526576658,0.0688026809921052,1.00750066873981
455,9.1728728969091,84.1415971828495,0.000291522642234466,0.988403049218892,0.0320380941319076,1.00350494181584
456,9.14083480277719,83.5548608916627,0.000289489796179382,0.988692539015072,0.0369405673489656,1.00405766657583
457,9.10389423542822,82.8808902498632,0.000287154712120318,0.988979693727192,0.0263429644144733,1.00290199015439
458,9.07755127101375,82.4019370778833,0.000285495298716283,0.989265189025908,0.0419087024880298,1.0046381540848
459,9.03564256852572,81.642836626154,0.000282865268186573,0.989548054294095,0.0764210462425776,1.00852987573223
460,8.95922152228314,80.2676502853414,0.000278100705009013,0.989826154999104,0.0598499448156637,1.00672518776126
461,8.89937157746748,79.198814473836,0.000274397544499619,0.990100552543603,0.0504984217396647,1.00570676297998
462,8.84887315572781,78.3025561261603,0.00027129230748978,0.990371844851093,0.0306615551564793,1.00347707183104
463,8.81821160057133,77.7608558324508,0.000269415496183499,0.990641260347277,0.0462258336631098,1.00526971143039
464,8.77198576690822,76.9477342948405,0.000266598300562802,0.99090785864784,0.0913441295560311,1.01052273937482
465,8.68064163735219,75.3535392361325,0.000261074945036977,0.991168933592876,0.0498192277872036,1.00577224572852
466,8.63082240956499,74.4910954654492,0.000258086864287073,0.991427020457164,0.0210928823839929,1.0024498890839
467,8.609729527181,74.1274425312123,0.000256826927849039,0.991683847385013,0.0624267319419172,1.00730367619323
468,8.54730279523908,73.0563850735018,0.000253116070074635,0.991936963455087,0.0290557528583975,1.00341100143185
469,8.51824704238068,72.5605326750272,0.000251398106472786,0.99218836156156,0.0602068103674505,1.00711829321166
470,8.45804023201323,71.5384445663544,0.000247856911201805,0.992436218472762,0.0746472833115241,1.00890418518711
471,8.38339294870171,70.2812773323415,0.000243501244967022,0.992679719717729,0.0460648941167463,1.00552513872732
472,8.33732805458496,69.5110390897694,0.000240832625697332,0.992920552343426,0.0371047981759123,1.0044703373668
473,8.30022325640905,68.8937061062336,0.000238693772282085,0.993159246115708,0.0266254077940076,1.0032181172304
474,8.27359784861504,68.4524213606074,0.000237164867443933,0.993396410983152,0.0349147505638001,1.0042379043044
475,8.23868309805124,67.8758991901152,0.000235167409919049,0.993631578393071,0.0501070444644895,1.00611914014556
476,8.18857605358675,67.0527777853743,0.000232315568085475,0.993863893961157,0.0750230291786949,1.00924663078592
477,8.11355302440806,65.8297426798811,0.000228078158321026,0.994091972119478,0.0305856121318886,1.0037839583623
478,8.08296741227617,65.3343621879185,0.000226361829718248,0.994318333949196,0.0354484164534092,1.00440488757738
479,8.04751899582276,64.7625619881281,0.000224380732250953,0.994542714681447,0.0667009670800622,1.00835766043529
480,7.9808180287427,63.6934564079044,0.000220676637082696,0.99476339131853,0.111525724426819,1.01417226862518
481,7.86929230431588,61.9257613707651,0.00021455216185112,0.994977943480381,0.0233637551739347,1.00297781900862
482,7.84592854914194,61.5585947982406,0.000213280051825327,0.995191223532206,0.0780736121901242,1.01005085867641
483,7.76785493695182,60.3395703215267,0.000209056537555354,0.995400280069761,0.0192956087285108,1.00249021887956
484,7.74855932822331,60.0401716629964,0.000208019220806701,0.995608299290568,0.0233213956787353,1.00301885791511
485,7.72523793254457,59.6793011144255,0.000206768924409363,0.995815068214977,0.0603328035636306,1.00787130467349
486,7.66490512898094,58.7507706362783,0.000203551875203647,0.996018620090181,0.0447980288225267,1.00587892377807
487,7.62010710015841,58.0660322178847,0.00020117948438088,0.996219799574562,0.0385700484592002,1.00508736529231
488,7.58153705169921,57.479704066288,0.000199148052393697,0.996418947626956,0.0703607726922879,1.00936747722044
489,7.51117627900693,56.4177690943163,0.000195468800997534,0.996614416427953,0.04429280325063,1.00593189961976
490,7.4668834757563,55.7543488405224,0.000193170270523035,0.996807586698476,0.0718788711500853,1.00971992243322
491,7.39500460460621,54.6860931021471,0.000189469119774059,0.99699705581825,0.0694690664648379,1.00948313827749
492,7.32553553814137,53.6634709205722,0.000185926074118146,0.997182981892368,0.0551898519903036,1.00759109048906
493,7.27034568615107,52.8579263961355,0.000183135130327395,0.997366117022696,0.074661143293568,1.01037582218188
494,7.1956845428575,51.7778760403184,0.000179393115152786,0.997545510137849,0.18467973444201,1.02634140747134
495,7.01100480841549,49.1541884236251,0.000170302910402404,0.997715813048251,0.0332843467363046,1.00477008887345
496,6.97772046167919,48.6885828413364,0.000168689741956208,0.997884502790207,0.112715372718174,1.01641883309008
497,6.86500508896101,47.1282948714606,0.000163283863213065,0.99804778665342,0.0484897619805817,1.00711357044686
498,6.81651532698043,46.4648812029591,0.000160985355554413,0.998208772008975,0.072701729519042,1.01078050697404
499,6.74381359746139,45.4790218373051,0.000157569680825509,0.9983663416898,0.034809946332663,1.00518854186744
500,6.70900365112873,45.0107299908586,0.000155947205367666,0.998522288895168,0.0677199447881556,1.0101968155228
501,6.64128370634057,44.1066492681047,0.000152814866430508,0.998675103761598,0.0882120995209066,1.01346118352028
502,6.55307160681966,42.942747484106,0.000148782333952721,0.998823886095551,0.0738499656164047,1.01139796872309
503,6.47922164120326,41.9803130758366,0.000145447818908202,0.998969333914459,0.0335893935856273,1.00521118678436
504,6.44563224761763,41.5461750715283,0.000143943675151158,0.99911327758961,0.0521955179920432,1.00816392187791
505,6.39343672962559,40.8760332157255,0.000141621856561822,0.999254899446172,0.0873571960868436,1.01385285352369
506,6.30607953353874,39.7666390833162,0.000137778174963331,0.999392677621136,0.00260159546032579,1.00041272381468
507,6.30347793807842,39.7338341158413,0.0001376645166645,0.9995303421378,0.105057496516216,1.01694907557606
508,6.1984204415622,38.4204159703762,0.00013311395973494,0.999663456097535,0.390341696213409,1.06720668112945
509,5.80807874534879,33.7337787121724,0.000116876320773357,0.999780332418308,0.171868507273212,1.0304936295868
510,5.63621023807558,31.766865847788,0.000110061622045637,0.999890394040354,0.0116792424375864,1.00207648290082
511,5.624530995638,31.6353489208925,0.000109605959646647,1,NA,NA
